branch,u,C,B,T,stable
0,0.9202835735131702,0.08957302467913657,0.044045767981661745,0.02248233141655678,false
0,0.9198953956332709,0.0907505400318803,0.04354407744332162,0.022226428597094654,false
0,0.9197712061560732,0.0919369889836368,0.04303185192882442,0.021971269890763416,false
0,0.9197785756393395,0.09223243273192173,0.04290344437343114,0.021908076784488705,true
0,0.9199526637916801,0.09342884490882104,0.042380600249392456,0.021653339706221127,true
0,0.920344705232154,0.09463140125791353,0.04185133555404636,0.021398848176161927,true
0,0.9209388678117053,0.09583910238628993,0.04131700132790452,0.02114447138592689,true
0,0.9217216694121022,0.09705113038224221,0.040778698025817316,0.020890105189008825,true
0,0.9226816330465363,0.09826679872977855,0.04023732978267314,0.020635670436699637,true
0,0.9238089821285607,0.09948551555236144,0.03969364671019331,0.02038111080571372,true
0,0.9250953773956372,0.10070675657670054,0.039148277852652624,0.020126390489493756,true
0,0.9265336927491375,0.10193004516421128,0.03860175691798599,0.019871491955605478,true
0,0.928117825558598,0.10315493748912928,0.03805454243549035,0.019616413870495463,true
0,0.9298425366317543,0.10438101147508258,0.03750703362286067,0.019361169230530346,true
0,0.9317033152254425,0.10560785849999334,0.036959582922141423,0.019105783709988416,true
0,0.9336962650053066,0.10683507715136378,0.03641250595613831,0.01885029421242373,true
0,0.935818007427189,0.10806226852015142,0.035866089460444416,0.01859474760832315,true
0,0.9380655995576103,0.10928903266140924,0.03532059762726208,0.018339199634114386,true
0,0.9404364638709755,0.11051496595413625,0.03477627718518758,0.018083713930678626,true
0,0.9429283279910332,0.11173965916595748,0.034233361467939025,0.017828361198868894,true
0,0.945539172683804,0.1129626960831192,0.03369207366743792,0.01757321845066587,true
0,0.948267186792904,0.11418365259860605,0.033152629422960954,0.017318368338996738,true
0,0.9511107279589093,0.11540209618798934,0.03261523886157219,0.017063898549232445,true
0,0.954068288263505,0.11661758571332696,0.03208010818567614,0.016809901238704007,true
0,0.9571384640598194,0.1178296715160095,0.0315474408768124,0.01655647251299981,true
0,0.9603199294082365,0.1190378957644749,0.031017438580041586,0.016303711927729014,true
0,0.963611412645532,0.12024179303505406,0.03049030170942801,0.016051722008886465,true
0,0.9670116757216322,0.12144089110182854,0.029966229819784043,0.015800607784081586,true
0,0.9705194959946828,0.1226347119206062,0.02944542177317491,0.015550476319784514,true
0,0.9741336502578622,0.1238227727880113,0.028928075729868823,0.015301436260842042,true
0,0.9778529007945657,0.1250045876620933,0.028414388986494267,0.015053597369125052,true
0,0.9816759833681221,0.12617966863616678,0.027904557679403648,0.014807070057996294,true
0,0.985601600173522,0.1273475272167677,0.027398776391615337,0.014561965040456225,true
0,0.9896282993257894,0.12850764570737538,0.02689725089271739,0.014318399170646165,true
0,0.9929794106197797,0.12944585904818756,0.026492314757007834,0.014121364162885303,true
0,0.9952649819641132,0.13007231297057686,0.026222262846904012,0.013989774988339282,true
0,0.9968152165539017,0.13049125548121318,0.02604181142002271,0.013901762938567907,true
0,0.9978629296523067,0.1307717353821579,0.02592106567534337,0.01384283434691085,true
0,0.9985693548582252,0.13095966051035057,0.025840193903834862,0.013803349258994766,true
0,0.9990449259507772,0.13108563972205323,0.025785993181198997,0.013776878711570843,true
0,0.9993647541828369,0.1311701229316621,0.025749651453581927,0.013759126808975668,true
0,0.9995796953919635,0.13122679234913173,0.025725276922517488,0.013747219045042832,true
0,0.9997240807777196,0.13126481122703904,0.02570892552593273,0.013739230173963984,true
0,0.9998210409632561,0.13129032052628026,0.025697954868886822,0.01373386989051717,true
0,0.999886139976283,0.13130743764274352,0.025690593639946104,0.013730273043935615,true
0,0.9999298585173172,0.13131892281063204,0.02568565221079563,0.013727860539026769,true
0,0.9999589942101239,0.13132658011012377,0.02568236030344754,0.013726251114213798,true
0,0.9999784180053284,0.1313316849764516,0.02568016569854881,0.013725178164338483,true
0,0.9999913672021313,0.13133508822067014,0.025678702628616327,0.013724462864421607,true
0,1.0,0.13133735705014918,0.025677727248661335,0.013723985997810354,true
0,1.0,0.13133735705014918,0.025677727248661335,0.013723985997810354,true
0,1.0000086401462185,0.13133962526663706,0.025676751585046776,0.013723509479688735,true
0,1.0000216003655462,0.13134302759136887,0.025675288089624944,0.01372279470250631,true
0,1.0000410406945377,0.13134813107846657,0.0256730928464922,0.013721722536732676,true
0,1.000070201188025,0.13135578630911313,0.02566979998179308,0.013720114288072223,true
0,1.0001139268981039,0.13136726994295184,0.025664864253015986,0.013717700280204954,true
0,1.0001791242142595,0.13138437748200008,0.025657508023011647,0.0137141053842023,true
0,1.000276311992375,0.13140986460748108,0.02564654893956679,0.013708749616762848,true
0,1.0004212166000832,0.13144783289893636,0.025630223946599626,0.013700771048345176,true
0,1.0006373313367458,0.13150438798269654,0.025605909092061428,0.013688886570115442,true
0,1.0009597959704815,0.13158861433482574,0.02556970143132975,0.013671186980200445,true
